"time","x","y","der(x)","der(y)"
12.646,1.623996076129216,1.284258745115625,1.284258745115625,-2.254835499987706
12.648,1.626560063921268,1.279745477871179,1.279745477871179,-2.258382298333858
12.65,1.629115018162126,1.275225159563666,1.275225159563666,-2.261887764869511
12.652,1.631660924933108,1.270697873266784,1.270697873266784,-2.265351870466273
12.654,1.63419777049149,1.266163702141144,1.266163702141144,-2.268774588545689
12.656,1.636725541271103,1.261622729430085,1.261622729430085,-2.272155895076549
12.658,1.639244223882952,1.257075038455442,1.257075038455442,-2.275495768571957
12.66,1.64175380511583,1.252520712613329,1.252520712613329,-2.278794190086133
12.662,1.644254271936919,1.247959835369943,1.247959835369943,-2.282051143210921
12.664,1.64674561149241,1.243392490257341,1.243392490257341,-2.285266614072062
12.666,1.649227811108115,1.238818760869211,1.238818760869211,-2.288440591325192
12.668,1.651700858290067,1.234238730856692,1.234238730856692,-2.291573066151562
12.67,1.654164740725147,1.229652483924121,1.229652483924121,-2.29466403225353
12.672,1.656619446281681,1.225060103824854,1.225060103824854,-2.29771348584974
12.674,1.659064963010057,1.220461674357036,1.220461674357036,-2.300721425670089
12.676,1.661501269652999,1.215857248639144,1.215857248639144,-2.30368781573124
12.678,1.663928355327347,1.211246912813765,1.211246912813765,-2.306612662377568
12.68,1.666346214112857,1.20663076852531,1.20663076852531,-2.309495993254359
12.682,1.668754834489424,1.202008898722104,1.202008898722104,-2.312337815834248
12.684,1.671154205106875,1.197381386327079,1.197381386327079,-2.315138140007073
12.686,1.673544314785267,1.192748314232465,1.192748314232465,-2.317896978071771
12.688,1.67592515251516,1.188109765294544,1.188109765294544,-2.320614344727987
12.69,1.678296707457902,1.183465822328361,1.183465822328361,-2.323290257067453
12.692,1.680658968945922,1.178816568102444,1.178816568102444,-2.325924734565116
12.694,1.683011926483,1.174162085333544,1.174162085333544,-2.328517799070006
12.696,1.685355569744556,1.169502456681359,1.169502456681359,-2.331069474795859
12.698,1.68768988857794,1.164837764743237,1.164837764743237,-2.333579788311515
12.7,1.690014873002702,1.160168092048938,1.160168092048938,-2.336048768531035
