"time","$STATESET1.x","der($STATESET1.x)","der(x)","der(y)","x","y","$STATESET1.A[1]","$STATESET1.A[2]"
0.978,0.7642890183329116,0.464915991089615,0.2707744678362521,0.464915991089615,1.045903315669776,0.7642890183329116,0,1
0.98,0.7652194012568463,0.4654697933575798,0.2711243142572327,0.4654697933575798,1.046445212741661,0.7652194012568463,0,1
0.982,0.7661508894877437,0.4660213872427952,0.2714731395130981,0.4660213872427952,1.046987808432946,0.7661508894877437,0,1
0.984,0.7670834786115026,0.4665707706201898,0.2718209431607616,0.4665707706201898,1.047531100703637,0.7670834786115026,0,1
0.986,0.7680171642101034,0.4671179413799408,0.2721677247593727,0.4671179413799408,1.04807508751304,0.7680171642101034,0,1
0.988,0.7689519418616412,0.4676628974275011,0.2725134838702758,0.4676628974275011,1.048619766819772,0.7689519418616412,0,1
0.99,0.7698878071403604,0.468205636683624,0.2728582200569677,0.468205636683624,1.049165136581758,0.7698878071403604,0,1
0.992,0.7708247556166877,0.4687461570843899,0.273201932885056,0.4687461570843899,1.049711194756249,0.7708247556166877,0,1
0.994,0.7717627828572654,0.4692844565812313,0.2735446219222176,0.4692844565812313,1.050257939299817,0.7717627828572654,0,1
0.996,0.7727018844249858,0.4698205331409578,0.2738862867381566,0.4698205331409578,1.050805368168367,0.7727018844249858,0,1
0.998,0.7736420558790233,0.4703543847457822,0.2742269269045635,0.4703543847457822,1.051353479317143,0.7736420558790233,0,1
1,0.7745832927748696,0.4708860093933441,0.2745665419950731,0.4708860093933441,1.05190227070073,0.7745832927748696,0,1
1.002,0.7755255906643661,0.4714154050967355,0.2749051315852239,0.4714154050967355,1.052451740273061,0.7755255906643661,0,1
1.004,0.7764689450957381,0.4719425698845247,0.2752426952524162,0.4719425698845247,1.053001885987425,0.7764689450957381,0,1
1.006,0.777413351613628,0.472467501800781,0.2755792325758716,0.472467501800781,1.053552705796468,0.777413351613628,0,1
1.008,0.7783588057591287,0.4729901989050982,0.2759147431365916,0.4729901989050982,1.054104197652201,0.7783588057591287,0,1
1.01,0.7793053030698177,0.4735106592726195,0.2762492265173171,0.4735106592726195,1.054656359506005,0.7793053030698177,0,1
1.012,0.7802528390797906,0.4740288809940597,0.2765826823024874,0.4740288809940597,1.055209189308635,0.7802528390797906,0,1
1.014,0.7812014093196938,0.4745448621757295,0.2769151100781997,0.4745448621757295,1.055762685010225,0.7812014093196938,0,1
1.016,0.7821510093167591,0.4750586009395589,0.2772465094321686,0.4750586009395589,1.056316844560293,0.7821510093167591,0,1
1.018,0.7831016345948364,0.4755700954231191,0.2775768799536856,0.4755700954231191,1.056871665907745,0.7831016345948364,0,1
1.02,0.7840532806744285,0.4760793437796467,0.2779062212335788,0.4760793437796467,1.057427147000881,0.7840532806744285,0,1
1.022,0.7850059430727226,0.4765863441780648,0.2782345328641731,0.4765863441780648,1.057983285787399,0.7850059430727226,0,1
1.024,0.7859596173036266,0.4770910948030063,0.2785618144392499,0.4770910948030063,1.058540080214399,0.7859596173036266,0,1
1.026,0.7869142988777994,0.4775935938548355,0.2788880655540072,0.4775935938548355,1.059097528228385,0.7869142988777994,0,1
1.028,0.7878699833026879,0.4780938395496706,0.2792132858050201,0.4780938395496706,1.059655627775273,0.7878699833026879,0,1
1.03,0.7888266660825575,0.478591830119404,0.2795374747902008,0.478591830119404,1.060214376800395,0.7888266660825575,0,1
1.032,0.7897843427185276,0.4790875638117252,0.2798606321087596,0.4790875638117252,1.060773773248498,0.7897843427185276,0,1
1.034,0.7907430087086045,0.479581038890141,0.2801827573611652,0.479581038890141,1.061333815063754,0.7907430087086045,0,1
1.036,0.7917026595477149,0.480072253633997,0.2805038501491057,0.480072253633997,1.061894500189759,0.7917026595477149,0,1
1.038,0.7926632907277399,0.4805612063384972,0.2808239100754495,0.4805612063384972,1.062455826569538,0.7926632907277399,0,1
1.04,0.7936248970815007,0.4810478953687198,0.2811429367520787,0.4810478953687198,1.063017791762133,0.7936248970815007,0,1
1.042,0.7945874741284408,0.4815323190492254,0.281460929783469,0.4815323190492254,1.063580393728908,0.7945874741284408,0,1
1.044,0.795551017820887,0.4820144756844493,0.2817778887700509,0.4820144756844493,1.064143630685455,0.795551017820887,0,1
1.046,0.7965155236295798,0.4824943636340841,0.282093813319077,0.4824943636340841,1.064707500567085,0.7965155236295798,0,1
1.048,0.7974809870220774,0.4829719812738138,0.2824087030387857,0.4829719812738138,1.065272001308373,0.7974809870220774,0,1
1.05,0.7984474034627831,0.4834473269953323,0.2827225575383631,0.4834473269953323,1.065837130843158,0.7984474034627831,0,1
1.052,0.7994147684129741,0.4839203992063638,0.2830353764279048,0.4839203992063638,1.066402887104545,0.7994147684129741,0,1
1.054,0.8003830773308331,0.4843911963306824,0.2833471593183776,0.4843911963306824,1.066969268024903,0.8003830773308331,0,1
1.056,0.8013523256714745,0.4848597168081309,0.283657905821582,0.4848597168081309,1.067536271535869,0.8013523256714745,0,1
1.058,0.802322508886976,0.4853259590946392,0.2839676155501143,0.4853259590946392,1.06810389556834,0.802322508886976,0,1
1.06,0.8032936224264061,0.4857899216622438,0.2842762881173293,0.4857899216622438,1.068672138052483,0.8032936224264061,0,1
1.062,0.8042656617358541,0.4862516029991055,0.2845839231373027,0.4862516029991055,1.069240996917726,0.8042656617358541,0,1
1.064,0.8052386222584597,0.4867110016095276,0.2848905202247939,0.4867110016095276,1.069810470092762,0.8052386222584597,0,1
1.066,0.806212499434441,0.4871681160139743,0.2851960789952093,0.4871681160139743,1.07038055550555,0.806212499434441,0,1
1.068,0.8071872887011244,0.4876229447490872,0.285500599064565,0.4876229447490872,1.070951251083309,0.8071872887011244,0,1
1.07,0.8081629854929744,0.4880754863677037,0.2858040800494506,0.4880754863677037,1.071522554752522,0.8081629854929744,0,1
1.072,0.8091395852416211,0.4885257394388735,0.2861065215669921,0.4885257394388735,1.072094464438935,0.8091395852416211,0,1
1.074,0.8101170833758912,0.4889737025478755,0.2864079232348162,0.4889737025478755,1.072666978067554,0.8101170833758912,0,1
1.076,0.8110954753218357,0.4894193742962347,0.2867082846710135,0.4894193742962347,1.073240093562644,0.8110954753218357,0,1
1.078,0.8120747565027605,0.4898627533017372,0.2870076054941033,0.4898627533017372,1.07381380884773,0.8120747565027605,0,1
1.08,0.8130549223392546,0.4903038381984482,0.2873058853229969,0.4903038381984482,1.074388121845596,0.8130549223392546,0,1
1.082,0.8140359682492188,0.4907426276367259,0.2876031237769629,0.4907426276367259,1.074963030478281,0.8140359682492188,0,1
1.084,0.8150178896478967,0.491179120283238,0.287899320475591,0.491179120283238,1.075538532667081,0.8150178896478967,0,1
1.086,0.8160006819479021,0.4916133148209765,0.2881944750387571,0.4916133148209765,1.076114626332543,0.8160006819479021,0,1
1.088,0.8169843405592493,0.4920452099492728,0.2884885870865885,0.4920452099492728,1.076691309394472,0.8169843405592493,0,1
1.09,0.8179688608893816,0.492474804383812,0.2887816562394286,0.492474804383812,1.077268579771918,0.8179688608893816,0,1
1.092,0.8189542383432009,0.4929020968566474,0.2890736821178026,0.4929020968566474,1.077846435383186,0.8189542383432009,0,1
1.094,0.8199404683230967,0.493327086116215,0.2893646643423825,0.493327086116215,1.078424874145823,0.8199404683230967,0,1
1.096,0.8209275462289753,0.4937497709273466,0.2896546025339536,0.4937497709273466,1.079003893976627,0.8209275462289753,0,1
1.098,0.8219154674582893,0.4941701500712836,0.28994349631338,0.4941701500712836,1.079583492791637,0.8219154674582893,0,1
1.1,0.8229042274060661,0.4945882223456906,0.2902313453015702,0.4945882223456906,1.080163668506133,0.8229042274060661,0,1
1.102,0.8238938214649376,0.4950039865646672,0.2905181491194448,0.4950039865646672,1.080744419034639,0.8238938214649376,0,1
1.104,0.8248842450251697,0.4954174415587621,0.2908039073879016,0.4954174415587621,1.081325742290912,0.8248842450251697,0,1
1.106,0.8258754934746902,0.4958285861749845,0.2910886197277833,0.4958285861749845,1.081907636187948,0.8258754934746902,0,1
1.108,0.8268675610906908,0.4962374193745445,0.2913722857683426,0.4962374193745445,1.082490097987145,0.8268675610906908,0,1
1.11,0.8278604440553889,0.4966439399674019,0.2916549051237491,0.4966439399674019,1.083073126068809,0.8278604440553889,0,1
1.112,0.8288541378925229,0.4970481468375506,0.2919364774133003,0.4970481468375506,1.083656718427324,0.8288541378925229,0,1
1.114,0.8298486379709199,0.4974500388989352,0.2922170022572928,0.4974500388989352,1.084240872966656,0.8298486379709199,0,1
1.116,0.8308439396568872,0.4978496150820541,0.2924964792758014,0.4978496150820541,1.084825587589794,0.8308439396568872,0,1
1.118,0.8318400383142368,0.4982468743339703,0.2927749080886466,0.4982468743339703,1.085410860198752,0.8318400383142368,0,1
1.12,0.8328369293043095,0.4986418156183236,0.2930522883153629,0.4986418156183236,1.085996688694553,0.8328369293043095,0,1
1.122,0.8338346079860012,0.4990344379153401,0.2933286195751666,0.4990344379153401,1.086583070977234,0.8338346079860012,0,1
1.124,0.8348330697157855,0.4994247402218429,0.293603901486925,0.4994247402218429,1.087170004945831,0.8348330697157855,0,1
1.126,0.8358323098477389,0.4998127215512624,0.293878133669124,0.4998127215512624,1.087757488498377,0.8358323098477389,0,1
1.128,0.8368323237335653,0.5001983809336454,0.2941513157398381,0.5001983809336454,1.088345519531899,0.8368323237335653,0,1
1.13,0.837833106722621,0.5005817174156657,0.2944234473166986,0.5005817174156657,1.088934095942406,0.837833106722621,0,1
1.132,0.8388346541619384,0.5009627300606319,0.2946945280168637,0.5009627300606319,1.089523215624885,0.8388346541619384,0,1
1.134,0.8398369613962504,0.5013414179484967,0.2949645574569871,0.5013414179484967,1.090112876473296,0.8398369613962504,0,1
1.136,0.8408400237680167,0.5017177801758663,0.2952335352531891,0.5017177801758663,1.090703076380565,0.8408400237680167,0,1
1.138,0.8418438366174456,0.5020918158560072,0.2955014610210251,0.5020918158560072,1.091293813238575,0.8418438366174456,0,1
1.14,0.8428483952825204,0.5024635241188546,0.2957683343754571,0.5024635241188546,1.091885084938165,0.8428483952825204,0,1
1.142,0.8438536950990237,0.502832904111021,0.2960341549308235,0.502832904111021,1.092476889369117,0.8438536950990237,0,1
1.144,0.8448597314005618,0.5031999549958015,0.29629892230081,0.5031999549958015,1.093069224420154,0.8448597314005618,0,1
1.146,0.8458664995185881,0.5035646759531824,0.2965626360984204,0.5035646759531824,1.093662087978931,0.8458664995185881,0,1
1.148,0.8468739947824292,0.5039270661798472,0.2968252959359481,0.5039270661798472,1.094255477932028,0.8468739947824292,0,1
1.15,0.8478822125193087,0.5042871248891825,0.2970869014249473,0.5042871248891825,1.094849392164945,0.8478822125193087,0,1
1.152,0.848891148054372,0.5046448513112849,0.2973474521762044,0.5046448513112849,1.095443828562093,0.848891148054372,0,1
1.154,0.8499007967107103,0.505000244692966,0.2976069477997104,0.505000244692966,1.096038785006788,0.8499007967107103,0,1
1.156,0.8509111538093851,0.5053533042977578,0.2978653879046327,0.5053533042977578,1.096634259381244,0.8509111538093851,0,1
1.158,0.8519222146694537,0.5057040294059182,0.2981227720992876,0.5057040294059182,1.097230249566564,0.8519222146694537,0,1
1.16,0.8529339746079927,0.5060524193144345,0.2983790999911128,0.5060524193144345,1.097826753442737,0.8529339746079927,0,1
1.162,0.8539464289401226,0.506398473337029,0.2986343711866405,0.506398473337029,1.098423768888625,0.8539464289401226,0,1
1.164,0.854959572979033,0.5067421908041631,0.2988885852914704,0.5067421908041631,1.099021293781959,0.854959572979033,0,1
1.166,0.8559734020360065,0.5070835710630397,0.299141741910243,0.5070835710630397,1.099619325999333,0.8559734020360065,0,1
1.168,0.8569879114204431,0.5074226134776074,0.299393840646613,0.5074226134776074,1.100217863416191,0.8569879114204431,0,1
1.17,0.8580030964398854,0.5077593174285638,0.2996448811032241,0.5077593174285638,1.100816903906827,0.8580030964398854,0,1
1.172,0.8590189524000426,0.5080936823133577,0.2998948628816819,0.5080936823133577,1.10141644534437,0.8590189524000426,0,1
1.174,0.8600354748499675,0.5084257075232332,0.3001437855817719,0.5084257075232332,1.102016485745504,0.8600354748499675,0,1
1.176,0.8610526600504176,0.5087553923990979,0.3003916488002306,0.5087553923990979,1.102617023547113,0.8610526600504176,0,1
1.178,0.8620705022753176,0.5090827364845409,0.300638452138793,0.5090827364845409,1.103218056013018,0.8620705022753176,0,1
1.18,0.8630889968341636,0.5094077392429281,0.3008841951947103,0.5094077392429281,1.103819581018106,0.8630889968341636,0,1
1.182,0.8641081390351015,0.5097304001543449,0.3011288775640756,0.5097304001543449,1.104421596436281,0.8641081390351015,0,1
1.184,0.8651279241849562,0.5100507187155954,0.3013724988418012,0.5100507187155954,1.105024100140459,0.8651279241849562,0,1
1.186,0.8661483475892604,0.5103686944402022,0.3016150586215935,0.5103686944402022,1.105627090002564,0.8661483475892604,0,1
1.188,0.8671694045522866,0.510684326858406,0.3018565564959306,0.510684326858406,1.106230563893524,0.8671694045522866,0,1
1.19,0.8681910903770745,0.5109976155171643,0.3020969920560383,0.5109976155171643,1.106834519683262,0.8681910903770745,0,1
1.192,0.8692134003654615,0.5113085599801495,0.3023363648918675,0.5113085599801495,1.107438955240696,0.8692134003654615,0,1
1.194,0.8702363298181125,0.5116171598277476,0.3025746745920715,0.5116171598277476,1.108043868433731,0.8702363298181125,0,1
1.196,0.8712598740345499,0.5119234146570559,0.3028119207439831,0.5119234146570559,1.108649257129254,0.8712598740345499,0,1
1.198,0.8722840283131825,0.5122273240818804,0.3030481029335932,0.5122273240818804,1.109255119193133,0.8722840283131825,0,1
1.2,0.8733087879513357,0.5125288877327328,0.3032832207455284,0.5125288877327328,1.109861452490206,0.8733087879513357,0,1
1.202,0.8743341482452812,0.5128281052568278,0.3035172737630295,0.5128281052568278,1.11046825488428,0.8743341482452812,0,1
1.204,0.8753601044902668,0.5131249763180783,0.3037502615679303,0.5131249763180783,1.111075524238124,0.8753601044902668,0,1
1.206,0.876386651980545,0.5134195005970934,0.3039821837406362,0.5134195005970934,1.111683258413464,0.876386651980545,0,1
1.208,0.8774137860094046,0.5137116777911723,0.3042130398601043,0.5137116777911723,1.11229145527098,0.8774137860094046,0,1
1.21,0.8784415018691986,0.5140015076143002,0.3044428295038217,0.5140015076143002,1.112900112670295,0.8784415018691986,0,1
1.212,0.8794697948513748,0.5142889897971441,0.3046715522477863,0.5142889897971441,1.113509228469976,0.8794697948513748,0,1
1.214,0.8804986602465057,0.5145741240870458,0.3048992076664865,0.5145741240870458,1.114118800527528,0.8804986602465057,0,1
1.216,0.8815280933443173,0.5148569102480183,0.3051257953328816,0.5148569102480183,1.114728826699382,0.8815280933443173,0,1
1.218,0.8825580894337196,0.5151373480607371,0.3053513148183825,0.5151373480607371,1.115339304840897,0.8825580894337196,0,1
1.22,0.8835886438028356,0.5154154373225365,0.3055757656928324,0.5154154373225365,1.115950232806352,0.8835886438028356,0,1
1.222,0.8846197517390324,0.5156911778474004,0.3057991475244887,0.5156911778474004,1.116561608448939,0.8846197517390324,0,1
1.224,0.8856514085289484,0.5159645694659569,0.3060214598800035,0.5159645694659569,1.117173429620758,0.8856514085289484,0,1
1.226,0.8866836094585253,0.5162356120254694,0.3062427023244066,0.5162356120254694,1.117785694172816,0.8866836094585253,0,1
1.228,0.8877163498130368,0.5165043053898298,0.3064628744210867,0.5165043053898298,1.118398399955012,0.8877163498130368,0,1
1.23,0.8887496248771186,0.5167706494395496,0.3066819757317739,0.5167706494395496,1.11901154481614,0.8887496248771186,0,1
1.232,0.8897834299347976,0.5170346440717509,0.306900005816523,0.5170346440717509,1.119625126603881,0.8897834299347976,0,1
1.234,0.8908177602695221,0.5172962892001586,0.3071169642336958,0.5172962892001586,1.120239143164793,0.8908177602695221,0,1
1.236,0.8918526111641908,0.5175555847550899,0.3073328505399449,0.5175555847550899,1.120853592344312,0.8918526111641908,0,1
1.238,0.8928879779011838,0.5178125306834445,0.3075476642901967,0.5178125306834445,1.121468471986742,0.8928879779011838,0,1
1.24,0.8939238557623909,0.5180671269486961,0.3077614050376357,0.5180671269486961,1.12208377993525,0.8939238557623909,0,1
1.242,0.8949602412213756,0.5183193734128786,0.3079740723359668,0.5183193734128786,1.122699514740199,0.8949602412213756,0,1
1.244,0.8959971298287648,0.5185692700453098,0.3081856657359365,0.5185692700453098,1.123315674403142,0.8959971298287648,0,1
1.246,0.8970345157225137,0.5188168169719043,0.3083961847835425,0.5188168169719043,1.123932256085124,0.8970345157225137,0,1
1.248,0.8980723942022533,0.5190620142202476,0.3086056290250371,0.5190620142202476,1.124549257636365,0.8980723942022533,0,1
1.25,0.8991107605679115,0.5193048618343672,0.308813998004868,0.5193048618343672,1.125166676906308,0.8991107605679115,0,1
1.252,0.9001496101197531,0.5195453598747198,0.3090212912656642,0.5195453598747198,1.125784511743621,0.9001496101197531,0,1
1.254,0.9011889381584177,0.5197835084181759,0.3092275083482232,0.5197835084181759,1.126402759996197,0.9011889381584177,0,1
1.256,0.9022287399849584,0.5200193075580064,0.3094326487914968,0.5200193075580064,1.127021419511152,0.9022287399849584,0,1
1.258,0.9032690109008816,0.5202527574038678,0.309636712132579,0.5202527574038678,1.127640488134827,0.9032690109008816,0,1
1.26,0.9043097462081849,0.5204838580817865,0.3098396979066932,0.5204838580817865,1.128259963712789,0.9043097462081849,0,1
1.262,0.9053509412093963,0.5207126097341439,0.3100416056471798,0.5207126097341439,1.128879844089826,0.9053509412093963,0,1
1.264,0.9063925912076135,0.5209390125196597,0.3102424348854845,0.5209390125196597,1.129500127109954,0.9063925912076135,0,1
1.266,0.9074346915065412,0.5211630666133766,0.3104421851511464,0.5211630666133766,1.130120810616411,0.9074346915065412,0,1
1.268,0.908477237410532,0.5213847722066431,0.3106408559717868,0.5213847722066431,1.130741892451661,0.908477237410532,0,1
1.27,0.9095202242246238,0.5216041295070963,0.3108384468730984,0.5216041295070963,1.131363370457393,0.9095202242246238,0,1
1.272,0.9105636472545788,0.5218211387386449,0.3110349573788341,0.5218211387386449,1.131985242474518,0.9105636472545788,0,1
1.274,0.9116075018069231,0.5220358001414508,0.311230387010797,0.5220358001414508,1.132607506343175,0.9116075018069231,0,1
1.276,0.9126517831889845,0.5222481139719118,0.3114247352888307,0.5222481139719118,1.133230159902724,0.9126517831889845,0,1
1.278,0.9136964867089321,0.5224580805026426,0.3116180017308085,0.5224580805026426,1.133853200991752,0.9136964867089321,0,1
1.28,0.9147416076758147,0.5226657000224555,0.3118101858526249,0.5226657000224555,1.13447662744807,0.9147416076758147,0,1
1.282,0.9157871413995998,0.5228709728363418,0.312001287168186,0.5228709728363418,1.135100437108714,0.9157871413995998,0,1
1.284,0.9168330831912124,0.5230738992654517,0.3121913051894012,0.5230738992654517,1.135724627809944,0.9168330831912124,0,1
1.286,0.9178794283625736,0.5232744796470742,0.312380239426174,0.5232744796470742,1.136349197387246,0.9178794283625736,0,1
1.288,0.9189261722266406,0.5234727143346171,0.3125680893863946,0.5234727143346171,1.136974143675331,0.9189261722266406,0,1
1.29,0.9199733100974432,0.5236686036975855,0.3127548545759314,0.5236686036975855,1.137599464508133,0.9199733100974432,0,1
1.292,0.9210208372901251,0.5238621481215612,0.3129405344986239,0.5238621481215612,1.138225157718814,0.9210208372901251,0,1
1.294,0.922068749120981,0.5240533480081813,0.3131251286562752,0.5240533480081813,1.138851221139761,0.922068749120981,0,1
1.296,0.9231170409074967,0.5242422037751151,0.3133086365486456,0.5242422037751151,1.139477652602583,0.9231170409074967,0,1
1.298,0.9241657079683866,0.5244287158560433,0.3134910576734454,0.5244287158560433,1.14010444993812,0.9241657079683866,0,1
1.3,0.9252147456236339,0.5246128847006342,0.313672391526329,0.5246128847006342,1.140731610976434,0.9252147456236339,0,1
1.302,0.9262641491945284,0.5247947107745211,0.3138526376008891,0.5247947107745211,1.141359133546815,0.9262641491945284,0,1
1.304,0.9273139140037053,0.5249741945592787,0.3140317953886507,0.5249741945592787,1.141987015477778,0.9273139140037053,0,1
1.306,0.9283640353751856,0.5251513365523994,0.3142098643790661,0.5251513365523994,1.142615254597066,0.9283640353751856,0,1
1.308,0.9294145086344126,0.5253261372672691,0.3143868440595097,0.5253261372672691,1.143243848731649,0.9294145086344126,0,1
1.31,0.9304653289675359,0.5254985972477666,0.3145627339142765,0.5254985972477666,1.143872795623466,0.9304653289675359,0,1
1.312,0.9315164917889427,0.5256687170301034,0.3147375334271294,0.5256687170301034,1.144502093149362,0.9315164917889427,0,1
1.314,0.9325679924602495,0.52583649717192,0.3149112420793918,0.52583649717192,1.145131739152934,0.9325679924602495,0,1
1.316,0.9336198263115884,0.5260019382500811,0.3150838593500626,0.5260019382500811,1.145761731457216,0.9336198263115884,0,1
1.318,0.9346719886746638,0.5261650408572236,0.3152553847160419,0.5261650408572236,1.146392067884445,0.9346719886746638,0,1
1.32,0.935724474882791,0.5263258056017299,0.3154258176521276,0.5263258056017299,1.14702274625606,0.935724474882791,0,1
1.322,0.9367772802709324,0.5264842331077024,0.3155951576310125,0.5264842331077024,1.147653764392698,0.9367772802709324,0,1
1.324,0.9378304001757382,0.5266403240149351,0.3157634041232824,0.5266403240149351,1.148285120114198,0.9378304001757382,0,1
1.326,0.9388838299355822,0.5267940789788866,0.3159305565974133,0.5267940789788866,1.1489168112396,0.9388838299355822,0,1
1.328,0.9399375648906018,0.5269454986706525,0.31609661451977,0.5269454986706525,1.149548835587147,0.9399375648906018,0,1
1.33,0.9409916003827354,0.5270945837769371,0.3162615773546048,0.5270945837769371,1.150181190974281,0.9409916003827354,0,1
1.332,0.9420459317557602,0.5272413350000242,0.3164254445640557,0.5272413350000242,1.150813875217645,0.9420459317557602,0,1
1.334,0.9431005543553316,0.5273857530577496,0.3165882156081459,0.5273857530577496,1.151446886133088,0.9431005543553316,0,1
1.336,0.9441554635290195,0.5275278386834701,0.3167498899447834,0.5275278386834701,1.152080221535657,0.9441554635290195,0,1
1.338,0.9452106546263488,0.5276675926260347,0.3169104670297607,0.5276675926260347,1.152713879239604,0.9452106546263488,0,1
1.34,0.9462661229988356,0.5278050156497547,0.3170699463167544,0.5278050156497547,1.153347857058385,0.9462661229988356,0,1
1.342,0.9473218640000262,0.5279401085343731,0.3172283272573267,0.5279401085343731,1.153982152804656,0.9473218640000262,0,1
1.344,0.9483778729855358,0.5280728720750335,0.3173856093009248,0.5280728720750335,1.154616764290282,0.9483778729855358,0,1
1.346,0.949434145313085,0.5282033070822494,0.3175417918948832,0.5282033070822494,1.155251689326327,0.949434145313085,0,1
1.348,0.9504906763425405,0.5283314143818725,0.3176968744844241,0.5283314143818725,1.155886925723066,0.9504906763425405,0,1
1.35,0.9515474614359507,0.5284571948150606,0.3178508565126599,0.5284571948150606,1.156522471289976,0.9515474614359507,0,1
1.352,0.9526044959575857,0.5285806492382463,0.3180037374205943,0.5285806492382463,1.157158323835743,0.9526044959575857,0,1
1.354,0.9536617752739742,0.5287017785231032,0.3181555166471255,0.5287017785231032,1.157794481168257,0.9536617752739742,0,1
1.356,0.954719294753943,0.5288205835565136,0.3183061936290483,0.5288205835565136,1.158430941094621,0.954719294753943,0,1
1.358,0.9557770497686544,0.5289370652405351,0.3184557678010575,0.5289370652405351,1.159067701421143,0.9557770497686544,0,1
1.36,0.9568350356916435,0.5290512244923673,0.3186042385957505,0.5290512244923673,1.159704759953344,0.9568350356916435,0,1
1.362,0.9578932478988588,0.5291630622443169,0.3187516054436313,0.5291630622443169,1.160342114495953,0.9578932478988588,0,1
1.364,0.9589516817686977,0.5292725794437643,0.3188978677731148,0.5292725794437643,1.160979762852913,0.9589516817686977,0,1
1.366,0.9600103326820468,0.5293797770531282,0.3190430250105301,0.5293797770531282,1.16161770282738,0.9600103326820468,0,1
1.368,0.9610691960223188,0.5294846560498305,0.3191870765801257,0.5294846560498305,1.162255932221724,0.9610691960223188,0,1
1.37,0.9621282671754904,0.529587217426262,0.3193300219040742,0.529587217426262,1.162894448837529,0.9621282671754904,0,1
1.372,0.9631875415301423,0.5296874621897445,0.3194718604024774,0.5296874621897445,1.163533250475599,0.9631875415301423,0,1
1.374,0.9642470144774955,0.529785391362497,0.3196125914933719,0.529785391362497,1.164172334935952,0.9642470144774955,0,1
1.376,0.9653066814408215,0.5298810059784205,0.3197522145930917,0.5298810059784205,1.164811700035553,0.9653066814408215,0,1
1.378,0.9663665379562654,0.5299743070742959,0.3198907291172933,0.5299743070742959,1.165451343657094,0.9663665379562654,0,1
1.38,0.9674265791122389,0.5300652957504598,0.3200281344740515,0.5300652957504598,1.166091263410593,0.9674265791122389,0,1
1.382,0.9684868002860317,0.5301539730910982,0.3201644300728224,0.5301539730910982,1.166731457077866,0.9684868002860317,0,1
1.384,0.9695471968561697,0.5302403401952918,0.3202996153209932,0.5302403401952918,1.167371922438978,0.9695471968561697,0,1
1.386,0.9706077642024152,0.530324398176983,0.3204336896238883,0.530324398176983,1.168012657272214,0.9706077642024152,0,1
1.388,0.9716684977057675,0.5304061481649424,0.3205666523847739,0.5304061481649424,1.168653659354061,0.9716684977057675,0,1
1.39,0.9727293927484615,0.530485591302735,0.3206985030048653,0.530485591302735,1.169294926459185,0.9727293927484615,0,1
1.392,0.9737904447139696,0.5305627287486856,0.3208292408833329,0.5305627287486856,1.169936456360404,0.9737904447139696,0,1
1.394,0.9748516489870001,0.5306375616758445,0.3209588654173091,0.5306375616758445,1.170578246828673,0.9748516489870001,0,1
1.396,0.9759130009534978,0.5307100912719526,0.3210873760018952,0.5307100912719526,1.171220295633055,0.9759130009534978,0,1
1.398,0.9769744960006446,0.530780318739406,0.3212147720301685,0.530780318739406,1.171862600540701,0.9769744960006446,0,1
1.4,0.9780361295168581,0.5308482452952206,0.3213410528931902,0.5308482452952206,1.172505159316826,0.9780361295168581,0,1
1.402,0.9790978968917932,0.5309138721709967,0.321466217980013,0.5309138721709967,1.173147969724688,0.9790978968917932,0,1
1.404,0.9801597935163403,0.5309772006128821,0.3215902666776891,0.5309772006128821,1.173791029525568,0.9801597935163403,0,1
1.406,0.9812218147826276,0.5310382318815359,0.3217131983712788,0.5310382318815359,1.174434336478741,0.9812218147826276,0,1
1.408,0.9822839560840188,0.5310969672520913,0.3218350124438591,0.5310969672520913,1.175077888341459,0.9822839560840188,0,1
1.41,0.9833462128151145,0.53115340801412,0.3219557082765324,0.53115340801412,1.175721682868927,0.9833462128151145,0,1
1.412,0.9844085803717514,0.5312075554715926,0.3220752852484358,0.5312075554715926,1.17636571781428,0.9844085803717514,0,1
1.414,0.9854710541510038,0.5312594109428423,0.3221937427367504,0.5312594109428423,1.177009990928563,0.9854710541510038,0,1
1.416,0.9865336295511808,0.5313089757605264,0.3223110801167115,0.5313089757605264,1.177654499960705,0.9865336295511808,0,1
1.418,0.9875963019718299,0.5313562512715877,0.3224272967616179,0.5313562512715877,1.1782992426575,0.9875963019718299,0,1
1.42,0.9886590668137336,0.5314012388372165,0.3225423920428423,0.5314012388372165,1.178944216763583,0.9886590668137336,0,1
1.422,0.9897219194789119,0.5314439398328104,0.3226563653298424,0.5314439398328104,1.179589420021411,0.9897219194789119,0,1
1.424,0.9907848553706204,0.5314843556479362,0.3227692159901709,0.5314843556479362,1.180234850171235,0.9907848553706204,0,1
1.426,0.9918478698933519,0.5315224876862896,0.3228809433894868,0.5315224876862896,1.180880504951082,0.9918478698933519,0,1
1.428,0.9929109584528358,0.5315583373656554,0.3229915468915671,0.5315583373656554,1.181526382096736,0.9929109584528358,0,1
1.43,0.9939741164560374,0.5315919061178671,0.3231010258583175,0.5315919061178671,1.182172479341707,0.9939741164560374,0,1
1.432,0.9950373393111591,0.5316231953887669,0.3232093796497851,0.5316231953887669,1.182818794417219,0.9950373393111591,0,1
1.434,0.9961006224276391,0.531652206638164,0.3233166076241702,0.531652206638164,1.18346532505218,0.9961006224276391,0,1
1.436,0.997163961216153,0.5316789413397941,0.3234227091378383,0.5316789413397941,1.184112068973167,0.997163961216153,0,1
