"time","$STATESET1.x","$STATESET2.x","der($STATESET1.x)","der($STATESET2.x)","der(vx)","der(vy)","der(x)","der(y)","F","vx","vy","x","y","$STATESET1.A[1]","$STATESET1.A[2]","$STATESET2.A[1]","$STATESET2.A[2]"
5.874,-0.1361374835732363,-0.000932735179072841,-9.80989671408841,-0.1361374835732363,0.05536712573448777,-9.80989671408841,0.0002539608821281533,-0.1361374835732363,0.05536722207297483,0.0002539608821281533,-0.1361374835732363,-0.4999991300043288,-0.000932735179072841,1,0,0,1
5.876,-0.1557572285196035,-0.001224631345888583,-9.809822310433328,-0.1557572285196035,0.07254796894555951,-9.809822310433328,0.0003814915130517704,-0.1557572285196035,0.07254818655009904,0.0003814915130517704,-0.1557572285196035,-0.4999985002758175,-0.001224631345888583,1,0,0,1
5.878,-0.1753767883640773,-0.001555767343449846,-9.809713618122844,-0.1753767883640773,0.09203834109064631,-9.809713618122844,0.0005456936018850006,-0.1753767883640773,0.09203878663529695,0.0005456936018850006,-0.1753767883640773,-0.4999975795821146,-0.001555767343449846,1,0,0,1
5.88,-0.1949960838568879,-0.001926143072837531,-9.809561459593265,-0.1949960838568879,0.1138381563950899,-9.809561459593265,0.0007511862861664742,-0.1949960838568879,0.1138390010897903,0.0007511862861664742,-0.1949960838568879,-0.4999962899590986,-0.001926143072837531,1,0,0,1
5.882,-0.2146150161485451,-0.002335758417277715,-9.809355569854628,-0.2146150161485451,0.1379472955863252,-9.809355569854628,0.001002588600726374,-0.2146150161485451,0.1379488008276739,0.001002588600726374,-0.2146150161485451,-0.4999945442028504,-0.002335758417277715,1,0,0,1
5.884,-0.2342334683688632,-0.002784611688682603,-9.809084597222052,-0.2342334683688632,0.1643655712174048,-9.809084597222052,0.001304518738597107,-0.2342334683688632,0.1643681202784458,0.001304518738597107,-0.2342334683688632,-0.4999922458776169,-0.002784611688682603,1,0,0,1
5.886,-0.2538513025430291,-0.003272700006136289,-9.808736103787181,-0.2538513025430291,0.1930927271171912,-9.808736103787181,0.001661593912382086,-0.2538513025430291,0.1930968635146383,0.001661593912382086,-0.2538513025430291,-0.4999892893199512,-0.003272700006136289,1,0,0,1
5.888,-0.273468347788512,-0.003800023286927253,-9.808296563780546,-0.273468347788512,0.2241284979439658,-9.808296563780546,0.00207843220639235,-0.273468347788512,0.2241349711347429,0.00207843220639235,-0.273468347788512,-0.4999855596144941,-0.003800023286927253,1,0,0,1
5.89,-0.2930844087873689,-0.004366579837047664,-9.807751365599527,-0.2930844087873689,0.2574725223443938,-9.807751365599527,0.002559650551602944,-0.2930844087873689,0.2574823413732509,0.002559650551602944,-0.2930844087873689,-0.4999809326169616,-0.004366579837047664,1,0,0,1
5.892,-0.3126992604528828,-0.004972367661678185,-9.80708481171361,-0.3126992604528828,0.2931243552739933,-9.80708481171361,0.003109865164165826,-0.3126992604528828,0.2931388510203643,0.003109865164165826,-0.3126992604528828,-0.4999752749485089,-0.004972367661678185,1,0,0,1
5.894,-0.3323126436136605,-0.005617383678962929,-9.80628011982634,-0.3323126436136605,0.3310834382338632,-9.80628011982634,0.00373369088175972,-0.3323126436136605,0.3311043348874531,0.00373369088175972,-0.3323126436136605,-0.4999684440048225,-0.005617383678962929,1,0,0,1
5.896,-0.3519242618560051,-0.006301623336106304,-9.805319424228028,-0.3519242618560051,0.3713490772124252,-9.805319424228028,0.004435740586667039,-0.3519242618560051,0.3713785736092982,0.004435740586667039,-0.3519242618560051,-0.4999602879662842,-0.006301623336106304,1,0,0,1
5.898,-0.3715337884979593,-0.007025083745002083,-9.80418377348783,-0.3715337884979593,0.4139205034715431,-9.80418377348783,0.005220627276748778,-0.3715337884979593,0.4139613649665589,0.005220627276748778,-0.3715337884979593,-0.499950645762535,-0.007025083745002083,1,0,0,1
5.9,-0.3911408555833108,-0.00778776057201288,-9.802853133984808,-0.3911408555833108,0.4587967871448417,-9.802853133984808,0.006092961777953826,-0.3911408555833108,0.4588524486022367,0.006092961777953826,-0.3911408555833108,-0.4999393471064995,-0.00778776057201288,1,0,0,1
5.902,-0.4107450543042502,-0.00858964889780329,-9.801306390184553,-0.4107450543042502,0.5059768425446569,-9.801306390184553,0.00705735309502876,-0.4107450543042502,0.5060515231111193,0.00705735309502876,-0.4107450543042502,-0.4999262124872154,-0.00858964889780329,1,0,0,1
5.904,-0.430345930421122,-0.009430742395986062,-9.799521347034359,-0.430345930421122,0.5554593922804326,-9.799521347034359,0.008118407434871982,-0.430345930421122,0.5555582225478459,0.008118407434871982,-0.430345930421122,-0.4999110531863249,-0.009430742395986062,1,0,0,1
5.906,-0.4499429782974374,-0.01031103206317268,-9.797474734011729,-0.4499429782974374,0.6072429181361457,-9.797474734011729,0.009280726566607559,-0.4499429782974374,0.6073720802889928,0.009280726566607559,-0.4499429782974374,-0.4998936713120024,-0.01031103206317268,1,0,0,1
5.908,-0.4695356545693787,-0.01123051131002161,-9.795142198561894,-0.4695356545693787,0.6613257710678707,-9.795142198561894,0.01054891224401829,-0.4695356545693787,0.6614926528254776,0.01054891224401829,-0.4695356545693787,-0.4998738597043413,-0.01123051131002161,1,0,0,1
5.91,-0.4891233617278243,-0.01218917130482608,-9.792498314890119,-0.4891233617278243,0.7177060376902124,-9.792498314890119,0.0119275617137029,-0.4891233617278243,0.7179194004334122,0.0119275617137029,-0.4891233617278243,-0.4998514020215424,-0.01218917130482608,1,0,0,1
5.912,-0.5087054499147543,-0.01318700221801053,-9.789516584250869,-0.5087054499147543,0.7763815521190701,-9.789516584250869,0.01342126844205995,-0.5087054499147543,0.7766517139564995,0.01342126844205995,-0.5087054499147543,-0.4998260727218041,-0.01318700221801053,1,0,0,1
5.914,-0.5282812153947141,-0.01422399230149277,-9.78616943925058,-0.5282812153947141,0.8373498593565518,-9.78616943925058,0.01503462078075122,-0.5282812153947141,0.8376888936771627,0.01503462078075122,-0.5282812153947141,-0.4997976370922607,-0.01422399230149277,1,0,0,1
5.916,-0.5478499007179176,-0.01530012483147808,-9.782428254295651,-0.5478499007179176,0.9006081399359563,-9.782428254295651,0.01677219811473349,-0.5478499007179176,0.9010300898860639,0.01677219811473349,-0.5478499007179176,-0.499765851354553,-0.01530012483147808,1,0,0,1
5.918,-0.5674106851947071,-0.01641538728858217,-9.77826332860691,-0.5674106851947071,0.9661533530582169,-9.77826332860691,0.01863857989412608,-0.5674106851947071,0.9666744632691756,0.01863857989412608,-0.5674106851947071,-0.4997304624096532,-0.01641538728858217,1,0,0,1
5.92,-0.5869626888940308,-0.01756976345631806,-9.773643906217615,-0.5869626888940308,1.033982071962222,-9.773643906217615,0.02063833710742802,-0.5869626888940308,1.034621037237502,0.02063833710742802,-0.5869626888940308,-0.4996912080596266,-0.01756976345631806,1,0,0,1
5.922,-0.6065049687482397,-0.01876323548972919,-9.768538175668668,-0.6065049687482397,1.104090497916168,-9.768538175668668,0.02277603377420715,-0.6065049687482397,1.104868729970061,0.02277603377420715,-0.6065049687482397,-0.4996478169610641,-0.01876323548972919,1,0,0,1
5.924,-0.6260365177962758,-0.01999578332023113,-9.762913275940877,-0.6260365177962758,1.176474428172848,-9.762913275940877,0.02505622566755656,-0.6260365177962758,1.177416340861315,0.02505622566755656,-0.6260365177962758,-0.4996000086563354,-0.01999578332023113,1,0,0,1
5.926,-0.6455562738036332,-0.02126738071641046,-9.756735313500752,-0.6455562738036332,1.251129182346539,-9.756735313500752,0.02748345496768157,-0.6455562738036332,1.252262495544357,0.02748345496768157,-0.6455562738036332,-0.499547493755562,-0.02126738071641046,1,0,0,1
5.928,-0.665063089047668,-0.02257800519441509,-9.749969339428699,-0.665063089047668,1.328049701602224,-9.749969339428699,0.03006226085436053,-0.665063089047668,1.329405765797028,0.03006226085436053,-0.665063089047668,-0.4994899735544658,-0.02257800519441509,1,0,0,1
5.93,-0.6845557509010057,-0.02392762981223685,-9.74257937791794,-0.6845557509010057,1.407230417395765,-9.74257937791794,0.03279716953603766,-0.6845557509010057,1.408844557758517,0.03279716953603766,-0.6845557509010057,-0.4994271403634054,-0.02392762981223685,1,0,0,1
5.932,-0.7040329735972256,-0.02531622524125155,-9.734528427167817,-0.7040329735972256,1.488665250645533,-9.734528427167817,0.03569269573536472,-0.7040329735972256,1.490577132115374,0.03569269573536472,-0.7040329735972256,-0.4993586774449146,-0.02531622524125155,1,0,0,1
5.934,-0.7234933964826995,-0.02674375952642695,-9.725778467220099,-0.7234933964826995,1.572347580667605,-9.725778467220099,0.038753341536633,-0.7234933964826995,1.574601594377152,0.038753341536633,-0.7234933964826995,-0.4992842590412727,-0.02674375952642695,1,0,0,1
5.936,-0.7429355901540912,-0.02821019507409679,-9.716290479542552,-0.7429355901540912,1.658270182498368,-9.716290479542552,0.04198359146711604,-0.7429355901540912,1.66091585349395,0.04198359146711604,-0.7429355901540912,-0.4992035505621744,-0.02821019507409679,1,0,0,1
5.938,-0.7623580352262121,-0.02971549526243626,-9.706024430660491,-0.7623580352262121,1.746425272787975,-9.706024430660491,0.04538792010645513,-0.7623580352262121,1.74951769138012,0.04538792010645513,-0.7623580352262121,-0.4991162082534569,-0.02971549526243626,1,0,0,1
5.94,-0.781759135221494,-0.03125961905532907,-9.694939300823641,-0.781759135221494,1.836804417148328,-9.694939300823641,0.04897078417621616,-0.781759135221494,1.84040469227574,0.04897078417621616,-0.781759135221494,-0.4990218794967969,-0.03125961905532907,1,0,0,1
5.942,-0.8011372105403124,-0.03284252226789142,-9.682993089278996,-0.8011372105403124,1.929398513704927,-9.682993089278996,0.05273662307274331,-0.8011372105403124,1.933574249946889,0.05273662307274331,-0.8011372105403124,-0.498920202769023,-0.03284252226789142,1,0,0,1
5.944,-0.8204904963953876,-0.03446415743832598,-9.670142825288643,-0.8204904963953876,2.024197759703578,-9.670142825288643,0.05668985757606131,-0.8204904963953876,2.029023558194243,0.05668985757606131,-0.8204904963953876,-0.4988108076736773,-0.03446415743832598,1,0,0,1
5.946,-0.8398171443255554,-0.03612447111528081,-9.656344593799194,-0.8398171443255554,2.121191578589893,-9.656344593799194,0.06083488438678788,-0.8398171443255554,2.126749561404778,0.06083488438678788,-0.8398171443255554,-0.4986933151613738,-0.03612447111528081,1,0,0,1
5.948,-0.8591152124385373,-0.03782340928329412,-9.641553520111966,-0.8591152124385373,2.220368669237605,-9.641553520111966,0.06517608330477023,-0.8591152124385373,2.226749030294757,0.06517608330477023,-0.8591152124385373,-0.498567337187454,-0.03782340928329412,1,0,0,1
5.95,-0.8783826690969251,-0.03956091308172803,-9.625723804116848,-0.8783826690969251,2.321716907331331,-9.625723804116848,0.06971780938483382,-0.8783826690969251,2.329018487294021,0.06971780938483382,-0.8783826690969251,-0.4984324770278718,-0.03956091308172803,1,0,0,1
5.952,-0.897617389490268,-0.04133691966026964,-9.608808730167267,-0.897617389490268,2.425223324084643,-9.608808730167267,0.07446439287551027,-0.897617389490268,2.433554211177773,0.07446439287551027,-0.897617389490268,-0.4982883292562655,-0.04133691966026964,1,0,0,1
5.954,-0.9168171535395607,-0.04315136207230921,-9.590760682572061,-0.9168171535395607,2.530874069572109,-9.590760682572061,0.07942013763735938,-0.9168171535395607,2.540352226432145,0.07942013763735938,-0.9168171535395607,-0.4981344797856343,-0.04315136207230921,1,0,0,1
5.956,-0.9359796622721079,-0.0450041639404282,-9.571531192999551,-0.9359796622721079,2.638654341760829,-9.571531192999551,0.08458931126604707,-0.9359796622721079,2.649408256046148,0.08458931126604707,-0.9359796622721079,-0.4979705063836844,-0.0450041639404282,1,0,0,1
5.958,-0.955102498564491,-0.04689524980357892,-9.551070899651624,-0.955102498564491,2.748548418805533,-9.551070899651624,0.08997615941627246,-0.955102498564491,2.76071778520109,0.08997615941627246,-0.955102498564491,-0.4977959778321435,-0.04689524980357892,1,0,0,1
5.96,-0.9741831494670916,-0.0488245381054726,-9.529329603944673,-0.9741831494670916,2.860539572509359,-9.529329603944673,0.0955848935001794,-0.9741831494670916,2.874275998771496,0.0955848935001794,-0.9741831494670916,-0.4976104545513361,-0.0488245381054726,1,0,0,1
5.962,-0.993219001191938,-0.05079194188869621,-9.506256286764856,-0.993219001191938,2.97461003501444,-9.506256286764856,0.101419689951485,-0.993219001191938,2.990077775533353,0.101419689951485,-0.993219001191938,-0.4974134885979423,-0.05079194188869621,1,0,0,1
5.964,-1.012207335858876,-0.05279736899320332,-9.481799128181933,-1.012207335858876,3.090740960802503,-9.481799128181933,0.1074846887211377,-1.012207335858876,3.108117677798657,0.1074846887211377,-1.012207335858876,-0.4972046236987298,-0.05279736899320332,1,0,0,1
5.966,-1.031145329556751,-0.05484072188410651,-9.455905530556633,-1.031145329556751,3.208912385575259,-9.455905530556633,0.1137839911210131,-1.031145329556751,3.228389937970424,0.1137839911210131,-1.031145329556751,-0.4969833953194313,-0.05484072188410651,1,0,0,1
5.968,-1.05003005040467,-0.05692189747947897,-9.428522142980107,-1.05003005040467,3.329103184478526,-9.428522142980107,0.1203216575870744,-1.05003005040467,3.350888444622045,0.1203216575870744,-1.05003005040467,-0.4967493307366762,-0.05692189747947897,1,0,0,1
5.97,-1.06885849819892,-0.05904078415843347,-9.399594892307702,-1.06885849819892,3.451291153009814,-9.399594892307702,0.1271017041487801,-1.06885849819892,3.475606849927612,0.1271017041487801,-1.06885849819892,-0.496501949448295,-0.05904078415843347,1,0,0,1
5.972,-1.087627541735072,-0.06119726570732685,-9.369069002126283,-1.087627541735072,3.575452795161719,-9.369069002126283,0.1341281020242062,-1.087627541735072,3.602538387764337,0.1341281020242062,-1.087627541735072,-0.4962407628056635,-0.06119726570732685,1,0,0,1
5.974,-1.10633390877969,-0.06339122169605579,-9.336889020830908,-1.10633390877969,3.701563247039397,-9.336889020830908,0.1414047752093312,-1.10633390877969,3.731675826012113,0.1414047752093312,-1.10633390877969,-0.49596527399797,-0.06339122169605579,1,0,0,1
5.976,-1.124974233656965,-0.06562252394780119,-9.302998858004306,-1.124974233656965,3.829596380328463,-9.302998858004306,0.1489355964794628,-1.124974233656965,3.863011596437396,0.1489355964794628,-1.124974233656965,-0.4956749785400916,-0.06562252394780119,1,0,0,1
5.978,-1.1435450358195,-0.0678910376883626,-9.267341813613834,-1.1435450358195,3.95952470205968,-9.267341813613834,0.1567243853450169,-1.1435450358195,3.996537723264066,0.1567243853450169,-1.1435450358195,-0.495369364213813,-0.0678910376883626,1,0,0,1
5.98,-1.162042718101632,-0.07019662136093215,-9.229860611385186,-1.162042718101632,4.09131931068325,-9.229860611385186,0.1647749053131701,-1.162042718101632,4.132245807329476,0.1647749053131701,-1.162042718101632,-0.495047911165687,-0.07019662136093215,1,0,0,1
5.982,-1.180463564972693,-0.07253912644086227,-9.190497433866007,-1.180463564972693,4.224949851603053,-9.190497433866007,0.1730908610550232,-1.180463564972693,4.270127009587333,0.1730908610550232,-1.180463564972693,-0.4947100920086396,-0.07253912644086227,1,0,0,1
5.984,-1.198803773412471,-0.07491839323824476,-9.149193983531502,-1.198803773412471,4.36038455077473,-9.149193983531502,0.1816758904659794,-1.198803773412471,4.410172107983532,0.1816758904659794,-1.198803773412471,-0.4943553725353855,-0.07491839323824476,1,0,0,1
5.986,-1.217059470786417,-0.07733424829937514,-9.105891538510759,-1.217059470786417,4.497590230290895,-9.105891538510759,0.1905335585587373,-1.217059470786417,4.552371536369681,0.1905335585587373,-1.217059470786417,-0.4939832123058137,-0.07733424829937514,1,0,0,1
5.988,-1.23522654182657,-0.07978652528634064,-9.060530864375963,-1.23522654182657,4.636531843457812,-9.060530864375963,0.1996673806756857,-1.23522654182657,4.696714971195434,0.1996673806756857,-1.23522654182657,-0.4935930615220722,-0.07978652528634064,1,0,0,1
5.99,-1.253300803387167,-0.08227504308373924,-9.013052387097249,-1.253300803387167,4.777172848478838,-9.013052387097249,0.2090807921732513,-1.253300803387167,4.84319170815639,0.2090807921732513,-1.253300803387167,-0.4931843643968945,-0.08227504308373924,1,0,0,1
5.992,-1.271277948713042,-0.08479961225307561,-8.963396198263144,-1.271277948713042,4.919475036685709,-8.963396198263144,0.2187771533382523,-1.271277948713042,4.991790523818999,0.2187771533382523,-1.271277948713042,-0.4927565583142735,-0.08479961225307561,1,0,0,1
5.994,-1.28915354591696,-0.08736003481996971,-8.911502102025,-1.28915354591696,5.063398486852904,-8.911502102025,0.2287597458862725,-1.28915354591696,5.142499655744254,0.2287597458862725,-1.28915354591696,-0.4923090739731025,-0.08736003481996971,1,0,0,1
5.996,-1.306923036457007,-0.08995610406137217,-8.857309664228588,-1.306923036457007,5.20890151910787,-8.857309664228588,0.239031769339895,-1.306923036457007,5.295306781635651,0.239031769339895,-1.306923036457007,-0.4918413355362679,-0.08995610406137217,1,0,0,1
5.998,-1.324581735532917,-0.09258760424024685,-8.800758262657114,-1.324581735532917,5.35594065774085,-8.800758262657114,0.2495963374967213,-1.324581735532917,5.450199006791988,0.2495963374967213,-1.324581735532917,-0.4913527607951861,-0.09258760424024685,1,0,0,1
6,-1.342125091780116,-0.09525430324289968,-8.74178697419144,-1.342125091780116,5.50447187066561,-8.74178697419144,0.2604565049999369,-1.342125091780116,5.607164135590827,0.2604565049999369,-1.342125091780116,-0.4908427627190908,-0.09525430324289968,1,0,0,1
6.002,-1.359548045597602,-0.0979559698880398,-8.680335015760278,-1.359548045597602,5.65444742321082,-8.680335015760278,0.2716151918220604,-1.359548045597602,5.76618753063693,0.2716151918220604,-1.359548045597602,-0.4903107463265449,-0.0979559698880398,1,0,0,1
6.004,-1.376845559595956,-0.1006923591531578,-8.61634149063288,-1.376845559595956,5.805818385745233,-8.61634149063288,0.2830752374774964,-1.376845559595956,5.927254656689041,0.2830752374774964,-1.376845559595956,-0.4897561115577543,-0.1006923591531578,1,0,0,1
6.006,-1.394012468379771,-0.1034632160317445,-8.549745533389054,-1.394012468379771,5.958533878964932,-8.549745533389054,0.2948393808733596,-1.394012468379771,6.090350343566922,0.2948393808733596,-1.394012468379771,-0.4891782527140476,-0.1034632160317445,1,0,0,1
6.008,-1.411043477412441,-0.1062682753098941,-8.48048637208343,-1.411043477412441,6.112541029879674,-8.48048637208343,0.3069102560837222,-1.411043477412441,6.255458762455264,0.3069102560837222,-1.411043477412441,-0.4885765586503926,-0.1062682753098941,1,0,0,1
6.01,-1.42793316188103,-0.1091072613429195,-8.408503393061871,-1.42793316188103,6.267784927612222,-8.408503393061871,0.3192903879797124,-1.42793316188103,6.422563400859663,0.3192903879797124,-1.42793316188103,-0.4879504129747693,-0.1091072613429195,1,0,0,1
6.012,-1.444675965561058,-0.1119798878319551,-8.333736208536344,-1.444675965561058,6.424208579017115,-8.333736208536344,0.3319821877081527,-1.444675965561058,6.591647036113489,0.3319821877081527,-1.444675965561058,-0.4872991942545594,-0.1119798878319551,1,0,0,1
6.014,-1.461266545291635,-0.1148858466571309,-8.256124445342193,-1.461266545291635,6.581754719162419,-8.256124445342193,0.344987994912228,-1.461266545291635,6.762693577457128,0.344987994912228,-1.461266545291635,-0.4866222788137368,-0.1148858466571309,1,0,0,1
6.016,-1.477699117313299,-0.1178248283158504,-8.175608307543092,-1.477699117313299,6.740362345325987,-8.175608307543092,0.3583099895159951,-1.477699117313299,6.935684591347894,0.3583099895159951,-1.477699117313299,-0.4859190362934347,-0.1178248283158504,1,0,0,1
6.018,-1.493967696857222,-0.1207965140770866,-8.092128495920186,-1.493967696857222,6.899967884458775,-8.092128495920186,0.3719502144680026,-1.493967696857222,7.110600488783767,0.3719502144680026,-1.493967696857222,-0.4851888314737101,-0.1207965140770866,1,0,0,1
6.02,-1.510066280819816,-0.1238005699378154,-8.005626128807151,-1.510066280819816,7.060506151315161,-8.005626128807151,0.3859105965615659,-1.510066280819816,7.28742150419493,0.3859105965615659,-1.510066280819816,-0.484431025929463,-0.1238005699378154,1,0,0,1
6.022,-1.525988741190012,-0.12683664973821,-7.916042903488758,-1.525988741190012,7.221909749762856,-7.916042903488758,0.400192927593423,-1.525988741190012,7.466127102932624,0.400192927593423,-1.525988741190012,-0.4836449775229622,-0.12683664973821,1,0,0,1
6.024,-1.541728824617777,-0.1299043949159606,-7.823321178279759,-1.541728824617777,7.38410903593125,-7.823321178279759,0.414798859252963,-1.541728824617777,7.646695952840892,0.414798859252963,-1.541728824617777,-0.4828300406784132,-0.1299043949159606,1,0,0,1
6.026,-1.557280151982705,-0.1330034342606082,-7.72740405784501,-1.557280151982705,7.547032081519271,-7.72740405784501,0.4297298978308852,-1.557280151982705,7.829105893891175,0.4297298978308852,-1.557280151982705,-0.4819855666665591,-0.1330034342606082,1,0,0,1
6.028,-1.57263640104185,-0.1361333840249907,-7.628235134997645,-1.57263640104185,7.710605841434291,-7.628235134997645,0.444987451800366,-1.57263640104185,8.013335158853607,0.444987451800366,-1.57263640104185,-0.4811109037985986,-0.1361333840249907,1,0,0,1
6.03,-1.587791206336852,-0.1392938474851666,-7.525758715000569,-1.587791206336852,7.87475552353672,-7.525758715000569,0.4605728031344359,-1.587791206336852,8.199361731474465,0.4605728031344359,-1.587791206336852,-0.4802053977755552,-0.1392938474851666,1,0,0,1
6.032,-1.602737688049109,-0.142484413776525,-7.419920836783887,-1.602737688049109,8.039401416588841,-7.419920836783887,0.4764869613803556,-1.602737688049109,8.387160040412398,0.4764869613803556,-1.602737688049109,-0.4792683922717625,-0.142484413776525,1,0,0,1
6.034,-1.617469045398532,-0.1457046588064882,-7.310668257231033,-1.617469045398532,8.204462748255404,-7.310668257231033,0.492730828593303,-1.617469045398532,8.576704970320664,0.492730828593303,-1.617469045398532,-0.4782992289373723,-0.1457046588064882,1,0,0,1
6.036,-1.631978361525119,-0.1489541446290601,-7.197948904892408,-1.631978361525119,8.369856387836728,-7.197948904892408,0.5093051384499734,-1.631978361525119,8.767970510697676,0.5093051384499734,-1.631978361525119,-0.4772972478422907,-0.1489541446290601,1,0,0,1
6.038,-1.646258603754055,-0.1522324192005138,-7.081711980330622,-1.646258603754055,8.535496819792238,-7.081711980330622,0.5262104503963899,-1.646258603754055,8.960929721795326,0.5262104503963899,-1.646258603754055,-0.4762617878271981,-0.1522324192005138,1,0,0,1
6.04,-1.660302623860777,-0.1555390161350689,-6.961908060240084,-1.660302623860777,8.701296117743178,-6.961908060240084,0.5434471435741208,-1.660302623860777,9.155554697885753,0.5434471435741208,-1.660302623860777,-0.4751921868673082,-0.1555390161350689,1,0,0,1
6.042,-1.674103703320478,-0.1588734657074262,-6.838487603739309,-1.674103703320478,8.867168000594823,-6.838487603739309,0.5610156373161113,-1.674103703320478,9.35182090674879,0.5610156373161113,-1.674103703320478,-0.474087778680395,-0.1588734657074262,1,0,0,1
6.044,-1.687654388823187,-0.1622352705715041,-6.711404337717653,-1.687654388823187,9.033019201725692,-6.711404337717653,0.5789159141431098,-1.687654388823187,9.549697952137546,0.5789159141431098,-1.687654388823187,-0.4729479009178398,-0.1622352705715041,1,0,0,1
6.046,-1.700947228172347,-0.1656239206973887,-6.580613360985041,-1.700947228172347,9.198754830853828,-6.580613360985041,0.5971478046034027,-1.700947228172347,9.749155271222474,0.5971478046034027,-1.700947228172347,-0.4717718907404564,-0.1656239206973887,1,0,0,1
6.048,-1.713974746992135,-0.1690388926408531,-6.446071284785122,-1.713974746992135,9.364278211805509,-6.446071284785122,0.6157109750638571,-1.713974746992135,9.950161949895218,0.6157109750638571,-1.713974746992135,-0.4705590853174064,-0.1690388926408531,1,0,0,1
6.05,-1.726729375250229,-0.1724796477772293,-6.30773655624847,-1.726729375250229,9.529490318991922,-6.30773655624847,0.634604891317055,-1.726729375250229,10.15268609626039,0.634604891317055,-1.726729375250229,-0.4693088227411061,-0.1724796477772293,1,0,0,1
6.052,-1.739203448624357,-0.1759456320798168,-6.165569572636363,-1.739203448624357,9.69428976971059,-6.165569572636363,0.6538288124362103,-1.739203448624357,10.35669480476321,0.6538288124362103,-1.739203448624357,-0.4680204424510042,-0.1759456320798168,1,0,0,1
6.054,-1.751389306737688,-0.179436277687119,-6.019532462155643,-1.751389306737688,9.85857358203191,-6.019532462155643,0.6733818293364798,-1.751389306737688,10.5621549518926,0.6733818293364798,-1.751389306737688,-0.4666932849846794,-0.179436277687119,1,0,0,1
6.056,-1.763279409831613,-0.1829510048105427,-5.869588739256621,-1.763279409831613,10.02223812369661,-5.869588739256621,0.6932629175821965,-1.763279409831613,10.76903421444425,0.6932629175821965,-1.763279409831613,-0.4653266915177043,-0.1829510048105427,1,0,0,1
6.058,-1.774865706332557,-0.1864892098088249,-5.715705657769296,-1.774865706332557,10.18517408856459,-5.715705657769296,0.7134706345192003,-1.774865706332557,10.97729554012234,0.7134706345192003,-1.774865706332557,-0.4639200088645457,-0.1864892098088249,1,0,0,1
6.06,-1.786140252342325,-0.1900502763809602,-5.557852215320777,-1.786140252342325,10.34727135289947,-5.557852215320777,0.7340033964602258,-1.786140252342325,11.18690239669974,0.7340033964602258,-1.786140252342325,-0.4624725856172673,-0.1900502763809602,1,0,0,1
6.062,-1.797095029064067,-0.1936335719478994,-5.39599990145894,-1.797095029064067,10.50841753847657,-5.39599990145894,0.754859388326743,-1.797095029064067,11.3978171608814,0.754859388326743,-1.797095029064067,-0.4609837739169326,-0.1936335719478994,1,0,0,1
6.064,-1.807721944961138,-0.1972384474455892,-5.230122826309518,-1.807721944961138,10.66849802136885,-5.230122826309518,0.7760365569289946,-1.807721944961138,11.61000107485104,0.7760365569289946,-1.807721944961138,-0.4594529299604624,-0.1972384474455892,1,0,0,1
6.066,-1.818013026160158,-0.2008642421349217,-5.060197009347142,-1.818013026160158,10.82739754426414,-5.060197009347142,0.7975327102749552,-1.818013026160158,11.82341600518022,0.7975327102749552,-1.818013026160158,-0.45787941232552,-0.2008642421349217,1,0,0,1
6.068,-1.827960439339713,-0.2045102839472447,-4.886200296068352,-1.827960439339713,10.98500047503358,-4.886200296068352,0.8193455330726449,-1.827960439339713,12.03802471175921,0.8193455330726449,-1.827960439339713,-0.456262582029052,-0.2045102839472447,1,0,0,1
6.07,-1.83755577661262,-0.2081758701612782,-4.708115763558427,-1.83755577661262,11.14118468441707,-4.708115763558427,0.8414721697769431,-1.83755577661262,12.25378386190733,0.8414721697769431,-1.83755577661262,-0.4546018115698557,-0.2081758701612782,1,0,0,1
6.072,-1.846790819940172,-0.2118602875110162,-4.525928480004144,-1.846790819940172,11.29582802878335,-4.525928480004144,0.8639096443544858,-1.846790819940172,12.47065125341411,0.8639096443544858,-1.846790819940172,-0.4528964766651973,-0.2118602875110162,1,0,0,1
6.074,-1.855657311802616,-0.2155628058093863,-4.339626647231668,-1.855657311802616,11.44880641936578,-4.339626647231668,0.886654725263237,-1.855657311802616,12.68858357133644,0.886654725263237,-1.855657311802616,-0.4511459594760711,-0.2155628058093863,1,0,0,1
6.076,-1.864146958843607,-0.2192826777808826,-4.149201732444631,-1.864146958843607,11.59999385902687,-4.149201732444631,0.9097039190998124,-1.864146958843607,12.90753634724377,0.9097039190998124,-1.864146958843607,-0.449349649187852,-0.2192826777808826,1,0,0,1
6.078,-1.872251627733316,-0.2230191465298746,-3.954647468915238,-1.872251627733316,11.74926425644342,-3.954647468915238,0.9330535996127405,-1.872251627733316,13.12746600951683,0.9330535996127405,-1.872251627733316,-0.4475069388077534,-0.2230191465298746,1,0,0,1
6.08,-1.879963233323909,-0.2267714407855712,-3.755960536465851,-1.879963233323909,11.89649046160138,-3.755960536465851,0.9566999310655655,-1.879963233323909,13.34832870171399,0.9566999310655655,-1.879963233323909,-0.4456172277235657,-0.2267714407855712,1,0,0,1
6.082,-1.887273337715459,-0.2305387586632422,-3.553143160147671,-1.887273337715459,12.04154053804551,-3.553143160147671,0.9806385698280889,-1.887273337715459,13.57007575674507,0.9806385698280889,-1.887273337715459,-0.4436799305287669,-0.2305387586632422,1,0,0,1
